_id,Language,Box_office,Country,Rated,Poster,Awards,Director,Released,Writer,imdbVotes,Runtime,Response,imdbRating,Title,Genre,Actors,Type,Metascore
56fb860e71a0651b0c306fa7,English,,USA,R,tt0080790.jpg,N/A,"Mike Nichols, Lorne Michaels",28 Mar 1980,"Anne Beatts, Lorne Michaels, Marilyn Suzanne Miller, Don Novello, Michael O'Donoghue, Gilda Radner, Paul Shaffer, Rosie Shuster, Alan Zweibel",373,96 min,True,7.0,Gilda Live,"Comedy, Documentary","Gilda Radner, Don Novello, Paul Shaffer, Nils Nichols",movie,N/A
56fb860e71a0651b0c306fa8,English,,USA,R,tt0081759.jpg,6 nominations.,Gordon Willis,18 Jan 1980,Barry Siegel,301,96 min,True,4.4,Windows,"Drama, Thriller","Talia Shire, Joe Cortese, Elizabeth Ashley, Kay Medford",movie,N/A
56fb860e71a0651b0c306fa9,English,,USA,R,tt0080975.jpg,1 win & 1 nomination.,Sidney Lumet,18 Jan 1980,"Jay Presson Allen (novel), Jay Presson Allen (screenplay)",384,112 min,True,5.7,Just Tell Me What You Want,"Comedy, Romance","Ali MacGraw, Alan King, Myrna Loy, Keenan Wynn",movie,N/A
56fb860e71a0651b0c306faa,"English, French",,USA,G,tt0080461.jpg,N/A,"Bill Melendez, Phil Roman",30 May 1980,Charles M. Schulz (comic strip \,"1,960",75 min,True,7.4,"Bon Voyage, Charlie Brown (and Don't Come Back!!)","Animation, Comedy, Family","Daniel Anderson, Scott Beach, Casey Carlson, Debbie Muller",movie,N/A
56fb860e71a0651b0c306fab,English,,USA,R,tt0080500.jpg,N/A,Robert Kaylor,23 May 1980,"Phoebe Kaylor (story), Robert Kaylor (story), Robbie Robertson (story), Thomas Baum (screenplay)","1,397",107 min,True,6.5,Carny,Drama,"Gary Busey, Jodie Foster, Robbie Robertson, Meg Foster",movie,N/A
56fb860e71a0651b0c306fac,English,,USA,PG,tt0081753.jpg,2 nominations.,Larry Peerce,08 Aug 1980,"Hollis Hodges (novel), Peter Stone",179,105 min,True,6.5,Why Would I Lie?,"Comedy, Drama","Treat Williams, Lisa Eichhorn, Gabriel Macht, Susan Heldfond",movie,N/A
56fb860e71a0651b0c306fad,English,,USA,R,tt0081235.jpg,N/A,Herbert Ross,21 Mar 1980,"Hugh Wheeler (screenplay), Romola Nijinsky (book), Vaslav Nijinsky (diary)",494,129 min,True,6.8,Nijinsky,"Biography, Drama, Music","Alan Bates, George De La Pena, Leslie Browne, Alan Badel",movie,N/A
56fb860e71a0651b0c306fae,English,,USA,R,tt0080854.jpg,N/A,John Byrum,24 Sep 1980,John Byrum,399,110 min,True,6.0,Heart Beat,Drama,"Nick Nolte, Sissy Spacek, John Heard, Ray Sharkey",movie,N/A
56fb860e71a0651b0c306faf,English,,USA,R,tt0081280.jpg,1 nomination.,Robert M. Young,03 Oct 1980,Paul Simon,459,98 min,True,5.8,One-Trick Pony,Drama,"Paul Simon, Blair Brown, Rip Torn, Joan Hackett",movie,N/A
56fb860e71a0651b0c306fb0,English,,USA,R,tt0081625.jpg,N/A,Michael Pressman,15 Aug 1980,David Shaber,192,105 min,True,6.7,"Those Lips, Those Eyes","Comedy, Romance","Frank Langella, Glynnis O'Connor, Tom Hulce, Jerry Stiller",movie,N/A
56fb860e71a0651b0c306fb1,English,,USA,R,tt0081528.jpg,N/A,Rob Cohen,09 Oct 1980,Ezra Sacks,321,113 min,True,6.0,A Small Circle of Friends,Drama,"Brad Davis, Karen Allen, Jameson Parker, Shelley Long",movie,N/A
56fb860e71a0651b0c306fb2,English,,USA,PG,tt0081044.jpg,N/A,Jerry Paris,01 Apr 1980,James Ritz,38,97 min,True,5.2,Leo and Loree,"Romance, Comedy","Don Most, Linda Purl, David Huffman, Jerry Paris",movie,N/A
56fb860e71a0651b0c306fb3,English,,USA,PG,tt0079302.jpg,N/A,Brian De Palma,10 Apr 1980,"Kim Ambler, Brian De Palma (story), Dana Edelman, Robert Harders, Stephen Le May, Charlie Loventhal, Gloria Norris",516,90 min,True,5.3,Home Movies,Comedy,"Nancy Allen, Mary Davenport, Kirk Douglas, Vincent Gardenia",movie,N/A
56fb860e71a0651b0c306fb4,English,,"Canada, USA",R,tt0081334.jpg,1 nomination.,John Huston,09 Sep 1980,"Gary Sherman (story), Ronald Shusett (story), Lew Lehman, Jimmy Sangster, Peter Bellwood",295,94 min,True,3.6,Phobia,"Drama, Horror, Thriller","Paul Michael Glaser, Susan Hogan, John Colicos, David Bolt",movie,N/A
56fb860e71a0651b0c306fb5,English,,UK,PG,tt0080469.jpg,1 nomination.,Brian Gibson,01 Sep 1980,Brian Gibson,839,104 min,True,7.0,Breaking Glass,"Drama, Musical","Phil Daniels, Hazel O'Connor, Jon Finch, Jonathan Pryce",movie,N/A
56fb882271a0651a3c24f7b3,"English, German, Hebrew, Spanish, Arabic, Nepali","242,374,454",USA,PG,tt0082971.jpg,Won 4 Oscars. Another 29 wins & 23 nominations.,Steven Spielberg,12 Jun 1981,"Lawrence Kasdan (screenplay), George Lucas (story), Philip Kaufman (story)","639,399",115 min,True,8.5,Raiders of the Lost Ark,"Action, Adventure","Harrison Ford, Karen Allen, Paul Freeman, Ronald Lacey",movie,90
56fb882271a0651a3c24f7b4,English,"119,285,432","UK, USA",PG,tt0082846.jpg,Won 3 Oscars. Another 11 wins & 23 nominations.,Mark Rydell,12 Feb 1982,"Ernest Thompson (screenplay), Ernest Thompson (based on his play)","20,878",109 min,True,7.7,On Golden Pond,Drama,"Katharine Hepburn, Henry Fonda, Jane Fonda, Doug McKeon",movie,N/A
56fb882271a0651a3c24f7b5,English,"95,461,682",USA,PG,tt0082031.jpg,Won 2 Oscars. Another 9 wins & 6 nominations.,Steve Gordon,17 Jul 1981,Steve Gordon,"20,880",97 min,True,6.9,Arthur,"Comedy, Romance","Dudley Moore, Liza Minnelli, John Gielgud, Geraldine Fitzgerald",movie,N/A
56fb882271a0651a3c24f7b6,"English, Russian, Polish","85,300,000",USA,R,tt0083131.jpg,N/A,Ivan Reitman,26 Jun 1981,"Len Blum, Daniel Goldberg, Harold Ramis","46,715",106 min,True,6.9,Stripes,"Action, Comedy, War","Bill Murray, Harold Ramis, Warren Oates, P.J. Soles",movie,N/A
56fb882271a0651a3c24f7b7,"English, Cantonese, Japanese, Arabic","59,900,000","USA, Hong Kong",PG,tt0082136.jpg,1 win & 2 nominations.,Hal Needham,19 Jun 1981,Brock Yates,"25,131",95 min,True,6.1,The Cannonball Run,"Action, Comedy, Sport","Burt Reynolds, Roger Moore, Farrah Fawcett, Dom DeLuise",movie,N/A
56fb882271a0651a3c24f7b8,"English, French","58,800,000",UK,PG,tt0082158.jpg,Won 4 Oscars. Another 14 wins & 19 nominations.,Hugh Hudson,09 Apr 1982,Colin Welland (original screenplay),"39,224",125 min,True,7.3,Chariots of Fire,"Biography, Drama, Sport","Nicholas Farrell, Nigel Havers, Ian Charleson, Ben Cross",movie,N/A
56fb882271a0651a3c24f7b9,"English, Greek, Italian","62,300,000",UK,PG,tt0082398.jpg,Nominated for 1 Oscar. Another 2 wins & 4 nominations.,John Glen,26 Jun 1981,"Richard Maibaum (screenplay), Michael G. Wilson (screenplay)","69,948",127 min,True,6.8,For Your Eyes Only,"Action, Adventure, Thriller","Roger Moore, Carole Bouquet, Topol, Lynn-Holly Johnson",movie,N/A
56fb882271a0651a3c24f7ba,English,,USA,PG,tt0082405.jpg,Nominated for 4 Golden Globes. Another 1 win & 1 nomination.,Alan Alda,22 May 1981,Alan Alda,"3,089",107 min,True,7.2,The Four Seasons,"Comedy, Drama","Alan Alda, Carol Burnett, Len Cariou, Sandy Dennis",movie,N/A
56fb882271a0651a3c24f7bb,English,"42,365,600",UK,PG,tt0081633.jpg,1 win & 8 nominations.,Terry Gilliam,06 Nov 1981,"Michael Palin, Terry Gilliam","44,586",110 min,True,7.0,Time Bandits,"Adventure, Comedy, Fantasy","John Cleese, Sean Connery, Shelley Duvall, Katherine Helmond",movie,N/A
56fb882271a0651a3c24f7bc,"English, Spanish","40,700,000",USA,PG,tt0081974.jpg,Nominated for 3 Oscars. Another 3 wins & 5 nominations.,Sydney Pollack,18 Dec 1981,Kurt Luedtke,"9,093",116 min,True,6.9,Absence of Malice,"Drama, Romance, Thriller","Paul Newman, Sally Field, Bob Balaban, Melinda Dillon",movie,N/A
56fb882271a0651a3c24f7bd,"English, Russian, German, French, Finnish",,USA,R,tt0082979.jpg,Won 3 Oscars. Another 19 wins & 34 nominations.,Warren Beatty,25 Dec 1981,"Warren Beatty, Trevor Griffiths","15,876",195 min,True,7.5,Reds,"Biography, Drama, History","Warren Beatty, Diane Keaton, Edward Herrmann, Jerzy Kosinski",movie,N/A
56fb882271a0651a3c24f7be,English,"29,800,000",USA,G,tt0082406.jpg,1 win & 2 nominations.,"Ted Berman, Richard Rich, Art Stevens",10 Jul 1981,"Daniel P. Mannix (based on the book by), Larry Clemmons (story), Ted Berman (story), David Michener (story), Peter Young (story), Burny Mattinson (story), Steve Hulett (story), Earl Kress (story), Vance Gerry (story)","61,130",83 min,True,7.3,The Fox and the Hound,"Animation, Adventure, Drama","Mickey Rooney, Kurt Russell, Pearl Bailey, Jack Albertson",movie,N/A
56fb882271a0651a3c24f7bf,English,,USA,R,tt0083170.jpg,2 wins & 7 nominations.,John Derek,24 Jul 1981,"Tom Rowe (screenplay), Edgar Rice Burroughs (characters), Gary Goddard","4,059",107 min,True,3.2,"Tarzan, the Ape Man",Adventure,"Bo Derek, Richard Harris, John Phillip Law, Miles O'Keeffe",movie,N/A
56fb882271a0651a3c24f7c0,English,,USA,PG,tt0083169.jpg,N/A,Harold Becker,25 Dec 1981,"Darryl Ponicsan (screenplay), Robert Mark Kamen (screenplay), James Lineberger (adaptation), Devery Freeman (novel)","12,500",126 min,True,6.7,Taps,Drama,"George C. Scott, Timothy Hutton, Ronny Cox, Sean Penn",movie,N/A
56fb882271a0651a3c24f7c1,"English, French, Italian",,USA,R,tt0083064.jpg,N/A,Burt Reynolds,18 Dec 1981,"William Diehl (novel), Gerald Di Pego (screenplay)","3,758",122 min,True,6.3,Sharky's Machine,"Action, Crime, Drama","Burt Reynolds, Vittorio Gassman, Brian Keith, Charles Durning",movie,N/A
56fb882271a0651a3c24f7c2,English,,"USA, UK",R,tt0082348.jpg,Nominated for 1 Oscar. Another 2 wins & 9 nominations.,John Boorman,10 Apr 1981,"Thomas Malory (book), Rospo Pallenberg (adaptation), Rospo Pallenberg (screenplay), John Boorman (screenplay)","45,474",140 min,True,7.4,Excalibur,"Adventure, Drama, Fantasy","Nigel Terry, Helen Mirren, Nicholas Clay, Cherie Lunghi",movie,N/A
56fb882271a0651a3c24f7c3,"English, Latin, French",,USA,R,tt0082517.jpg,1 win & 1 nomination.,Mel Brooks,12 Jun 1981,Mel Brooks,"35,378",92 min,True,6.9,History of the World: Part I,Comedy,"Mel Brooks, Dom DeLuise, Madeline Kahn, Harvey Korman",movie,N/A
56fb882271a0651a3c24f7c4,English,,USA,R,tt0082121.jpg,2 wins.,"Oz Scott, Michael Schultz",22 May 1981,"Lonne Elder III (adaptation), Richard Pryor (story), Roger L. Simon (screenplay)","1,932",94 min,True,6.0,Bustin' Loose,Comedy,"Richard Pryor, Cicely Tyson, Angel Ramirez, Jimmy Hughes",movie,N/A
56fb882271a0651a3c24f7c5,English,,"UK, USA",G,tt0082474.jpg,Nominated for 1 Oscar. Another 1 nomination.,Jim Henson,26 Jun 1981,"Tom Patchett, Jay Tarses, Jerry Juhl, Jack Rose","9,608",95 min,True,7.2,The Great Muppet Caper,"Comedy, Crime, Family","Jim Henson, Frank Oz, Dave Goelz, Jerry Nelson",movie,N/A
56fb882271a0651a3c24f7c6,English,,USA,R,tt0082329.jpg,Nominated for 1 Oscar. Another 2 wins & 14 nominations.,Franco Zeffirelli,17 Jul 1981,"Scott Spencer (novel), Judith Rascoe (screenplay)","5,325",116 min,True,4.7,Endless Love,"Drama, Romance","Brooke Shields, Martin Hewitt, Shirley Knight, Don Murray",movie,N/A
56fb882271a0651a3c24f7c7,English,,"UK, USA",R,tt0082010.jpg,Won 1 Oscar. Another 2 wins & 3 nominations.,John Landis,21 Aug 1981,John Landis,"61,977",97 min,True,7.6,An American Werewolf in London,"Comedy, Fantasy, Horror","Joe Belcher, David Naughton, Griffin Dunne, David Schofield",movie,60
56fb882271a0651a3c24f7c8,English,"29,200,000",USA,R,tt0082402.jpg,N/A,Daniel Petrie,06 Feb 1981,"Heywood Gould, Thomas Mulhearn (suggested by the experiences of), Pete Tessitore (suggested by the experiences of)","4,225",125 min,True,6.7,Fort Apache the Bronx,"Crime, Drama","Paul Newman, Edward Asner, Ken Wahl, Danny Aiello",movie,N/A
56fb882271a0651a3c24f7c9,English,,UK,R,tt0082416.jpg,Nominated for 5 Oscars. Another 9 wins & 14 nominations.,Karel Reisz,16 Oct 1981,"John Fowles (novel), Harold Pinter (screenplay)","8,890",124 min,True,7.0,The French Lieutenant's Woman,"Drama, Romance","Meryl Streep, Jeremy Irons, Hilton McRae, Emily Morgan",movie,N/A
56fb882271a0651a3c24f7ca,English,"26,279,000",USA,R,tt0082948.jpg,1 nomination.,Alan Myerson,28 Aug 1981,"Dan Greenburg (novel), Dan Greenburg (screenplay)","2,210",87 min,True,5.1,Private Lessons,Comedy,"Sylvia Kristel, Howard Hesseman, Eric Brown, Patrick Piccininni",movie,N/A
56fb882271a0651a3c24f7cb,English,,USA,PG,tt0082763.jpg,1 nomination.,Ken Shapiro,25 Dec 1981,"Ken Shapiro, Tom Sherohman, Arthur Sellers (screenplay)","3,819",89 min,True,4.9,Modern Problems,"Comedy, Fantasy, Sci-Fi","Chevy Chase, Patti D'Arbanville, Dabney Coleman, Mary Kay Place",movie,N/A
56fb882271a0651a3c24f7cc,English,"25,500,000",USA,R,tt0082495.jpg,3 nominations.,Rick Rosenthal,30 Oct 1981,"John Carpenter, Debra Hill","49,097",92 min,True,6.5,Halloween II,Horror,"Jamie Lee Curtis, Donald Pleasence, Charles Cyphers, Jeffrey Kramer",movie,40
56fb882271a0651a3c24f7cd,English,,USA,R,tt0082853.jpg,Nominated for 3 Oscars. Another 2 wins & 5 nominations.,Glenn Jordan,25 Sep 1981,"Neil Simon (screenplay), Neil Simon (based on the play \",898,120 min,True,6.5,Only When I Laugh,"Comedy, Drama","Marsha Mason, Kristy McNichol, James Coco, Joan Hackett",movie,N/A
56fb882271a0651a3c24f7ce,English,"25,244,700","UK, USA",R,tt0082340.jpg,4 nominations.,John Carpenter,10 Jul 1981,"John Carpenter, Nick Castle","87,459",99 min,True,7.2,Escape from New York,"Action, Sci-Fi","Kurt Russell, Lee Van Cleef, Ernest Borgnine, Donald Pleasence",movie,N/A
56fb882271a0651a3c24f7cf,English,,USA,R,tt0082089.jpg,Nominated for 1 Golden Globe. Another 5 nominations.,Lawrence Kasdan,18 Sep 1981,Lawrence Kasdan,"22,621",113 min,True,7.4,Body Heat,"Crime, Drama, Thriller","William Hurt, Kathleen Turner, Richard Crenna, Ted Danson",movie,78
56fb882271a0651a3c24f7d0,English,,USA,R,tt0082449.jpg,2 nominations.,John Irvin,18 Dec 1981,"Peter Straub (novel), Lawrence D. Cohen (screenplay)","5,437",110 min,True,6.2,Ghost Story,"Drama, Horror, Thriller","Fred Astaire, Melvyn Douglas, Douglas Fairbanks Jr., John Houseman",movie,N/A
56fb882271a0651a3c24f7d1,English,"19,100,000",USA,R,tt0082418.jpg,3 nominations.,Steve Miner,01 May 1981,"Ron Kurz, Victor Miller (characters)","38,186",87 min,True,6.1,Friday the 13th Part 2,"Horror, Mystery, Thriller","Amy Steel, John Furey, Adrienne King, Kirsten Baker",movie,N/A
56fb882271a0651a3c24f7d2,English,,USA,PG,tt0082558.jpg,1 win & 3 nominations.,Joel Schumacher,30 Jan 1981,"Richard Matheson (novel), Jane Wagner","3,424",88 min,True,5.4,The Incredible Shrinking Woman,"Comedy, Sci-Fi","Lily Tomlin, Charles Grodin, Ned Beatty, Henry Gibson",movie,N/A
56fb882271a0651a3c24f7d3,English,,USA,R,tt0082766.jpg,9 wins & 11 nominations.,Frank Perry,25 Sep 1981,"Christina Crawford (book), Frank Yablans (screenplay), Frank Perry (screenplay), Tracy Hotchner (screenplay), Robert Getchell (screenplay)","10,160",129 min,True,6.7,Mommie Dearest,"Biography, Drama","Faye Dunaway, Diana Scarwid, Steve Forrest, Howard Da Silva",movie,N/A
56fb882271a0651a3c24f7d4,English,,USA,PG,tt0082886.jpg,2 wins & 2 nominations.,David Steinberg,02 Oct 1981,Charlie Peters,697,94 min,True,4.8,Paternity,"Comedy, Romance","Burt Reynolds, Beverly D'Angelo, Norman Fell, Paul Dooley",movie,N/A
56fb882271a0651a3c24f7d5,English,"8,500,000",USA,PG,tt0083254.jpg,1 win & 4 nominations.,Steve Rash,31 Jul 1981,"Fred Bauer (story), Pat Bradley (story), Pat McCormick (screenplay), Harry Hurwitz (screenplay), Martin Smith (screenplay), Pat Bradley (screenplay), Fred Bauer (screenplay)","2,017",98 min,True,5.4,Under the Rainbow,Comedy,"Chevy Chase, Carrie Fisher, Eve Arden, Joseph Maher",movie,N/A
56fb882271a0651a3c24f7d6,"English, Spanish","17,986,000",USA,R,tt0082533.jpg,2 wins & 2 nominations.,Joe Dante,10 Apr 1981,"Gary Brandner (novel), John Sayles (screenplay), Terence H. Winkless (screenplay)","22,065",91 min,True,6.6,The Howling,Horror,"Dee Wallace, Patrick Macnee, Dennis Dugan, Christopher Stone",movie,N/A
56fb882271a0651a3c24f7d7,"English, German",,UK,R,tt0082351.jpg,1 nomination.,Richard Marquand,24 Jul 1981,"Ken Follett (based on the novel by), Stanley Mann (screenplay)","6,933",112 min,True,7.1,Eye of the Needle,"Romance, Thriller, War","Donald Sutherland, Stephen MacKenna, Philip Martin Brown, Kate Nelligan",movie,N/A
56fb882271a0651a3c24f7d8,English,"17,569,030",USA,PG,tt0083163.jpg,N/A,Gus Trikonis,15 May 1981,"Barry Schneider (screenplay), Jeffrey Bernini (story), Barry Schneider (story)",583,100 min,True,4.9,Take This Job and Shove It,Comedy,"Robert Hays, Barbara Hershey, David Keith, Tim Thomerson",movie,N/A
56fb882271a0651a3c24f7d9,English,,UK,R,tt0082869.jpg,Nominated for 1 Oscar. Another 1 win & 6 nominations.,Peter Hyams,22 May 1981,Peter Hyams,"20,906",112 min,True,6.6,Outland,"Action, Crime, Sci-Fi","Sean Connery, Peter Boyle, Frances Sternhagen, James Sikking",movie,N/A
56fb882271a0651a3c24f7da,English,,USA,PG,tt0082263.jpg,N/A,Steven Hilliard Stern,06 Mar 1981,"Mary Rodgers (story), Jimmy Sangster (story), Mary Rodgers (screenplay)",895,96 min,True,5.0,The Devil and Max Devlin,"Comedy, Family, Fantasy","Elliott Gould, Bill Cosby, Susan Anspach, Adam Rich",movie,N/A
56fb882271a0651a3c24f7db,English,,USA,PG,tt0082146.jpg,1 win & 1 nomination.,Carl Gottlieb,17 Apr 1981,"Rudy De Luca, Carl Gottlieb","5,540",91 min,True,5.7,Caveman,"Comedy, Sci-Fi","Ringo Starr, Dennis Quaid, Shelley Long, Jack Gilford",movie,N/A
56fb882271a0651a3c24f7dc,English,,USA,PG,tt0082200.jpg,N/A,Michael Apted,18 Sep 1981,Lawrence Kasdan,"3,632",103 min,True,6.1,Continental Divide,"Comedy, Romance","John Belushi, Blair Brown, Allen Garfield, Carlin Glynn",movie,N/A
56fb882271a0651a3c24f7dd,English,,USA,PG,tt0082816.jpg,N/A,Ron Maxwell,05 Jun 1981,Bob Bonney (screen story and screenplay),647,112 min,True,6.0,The Night the Lights Went Out in Georgia,"Drama, Music","Kristy McNichol, Dennis Quaid, Mark Hamill, Sunny Johnson",movie,N/A
56fb882271a0651a3c24f7de,"English, German, French, Swedish",,USA,R,tt0082817.jpg,N/A,"Bruce Malmuth, Gary Nelson",10 Apr 1981,"David Shaber (screenplay), David Shaber (story), Paul Sylbert (story)","12,104",99 min,True,6.4,Nighthawks,"Action, Crime, Thriller","Sylvester Stallone, Billy Dee Williams, Lindsay Wagner, Persis Khambatta",movie,N/A
56fb882271a0651a3c24f7df,English,,USA,R,tt0083015.jpg,Nominated for 1 Golden Globe. Another 1 win & 3 nominations.,Blake Edwards,01 Jul 1981,Blake Edwards,"4,011",122 min,True,6.4,S.O.B.,Comedy,"Julie Andrews, William Holden, Marisa Berenson, Larry Hagman",movie,N/A
56fb882271a0651a3c24f7e0,English,,USA,R,tt0082992.jpg,1 win.,George Cukor,09 Oct 1981,"Gerald Ayres, John Van Druten (play)","1,201",117 min,True,5.9,Rich and Famous,Drama,"Jacqueline Bisset, Candice Bergen, David Selby, Hart Bochner",movie,N/A
56fb882271a0651a3c24f7e1,English,"6,000,000",USA,PG,tt0082288.jpg,Nominated for 2 Oscars. Another 5 nominations.,Matthew Robbins,26 Jun 1981,"Hal Barwood, Matthew Robbins","10,455",109 min,True,6.7,Dragonslayer,"Action, Adventure, Fantasy","Peter MacNicol, Caitlin Clarke, Ralph Richardson, John Hallam",movie,N/A
56fb882271a0651a3c24f7e2,English,,USA,R,tt0083232.jpg,2 wins & 2 nominations.,Ulu Grosbard,25 Sep 1981,"John Gregory Dunne (novel), John Gregory Dunne (screenplay), Joan Didion (screenplay)","5,329",108 min,True,6.4,True Confessions,"Crime, Drama","Robert De Niro, Robert Duvall, Charles Durning, Kenneth McMillan",movie,N/A
56fb882271a0651a3c24f7e3,English,,USA,N/A,tt1614571.jpg,N/A,N/A,N/A,N/A,N/A,60 min,True,N/A,Atlantic City Alive,Musical,Bob Eubanks,series,N/A
56fb882271a0651a3c24f7e4,English,"8,000,000","USA, UK",PG,tt0082648.jpg,4 wins & 4 nominations.,William A. Fraker,22 May 1981,"Ivan Goff (screenplay), Ben Roberts (screenplay), Michael Kane (screenplay), William Roberts (screenplay), Gerald B. Derloshon (adaptation), George W. Trendle (characters), Fran Striker (characters)","1,364",98 min,True,5.0,The Legend of the Lone Ranger,"Action, Adventure, Western","Klinton Spilsbury, Michael Horse, Christopher Lloyd, Matt Clark",movie,N/A
56fb882271a0651a3c24f7e5,English,,USA,R,tt0082382.jpg,Nominated for 2 Golden Globes. Another 1 nomination.,Ronald Neame,21 Aug 1981,"Jerome Lawrence (play), Jerome Lawrence (screenplay), Robert E. Lee (play), Robert E. Lee (screenplay)","1,056",98 min,True,6.4,First Monday in October,"Comedy, Drama","Walter Matthau, Jill Clayburgh, Barnard Hughes, Jan Sterling",movie,N/A
56fb882271a0651a3c24f7e6,English,,"USA, West Germany",R,tt0082934.jpg,1 win & 1 nomination.,Bob Rafelson,20 Mar 1981,"James M. Cain (novel), David Mamet (screenplay)","16,197",122 min,True,6.6,The Postman Always Rings Twice,"Crime, Drama, Thriller","Jack Nicholson, Jessica Lange, John Colicos, Michael Lerner",movie,N/A
56fb882271a0651a3c24f7e7,English,,"Italy, Spain, USA",R,tt0082193.jpg,N/A,Ferdinando Baldi,24 Jul 1981,"Wolf Lowenthal, Lloyd Battista, Gene Quintano, Tony Anthony (original story)",296,91 min,True,4.7,Comin' at Ya!,Western,"Tony Anthony, Gene Quintano, Victoria Abril, Ricardo Palacios",movie,N/A
56fb882271a0651a3c24f7e8,English,,USA,R,tt0082085.jpg,2 nominations.,Brian De Palma,24 Jul 1981,Brian De Palma,"26,147",107 min,True,7.4,Blow Out,"Drama, Mystery, Thriller","John Travolta, Nancy Allen, John Lithgow, Dennis Franz",movie,N/A
